Date,ma20_slope,ma60_slope,bias_ma20,bias_ma60,vol_ratio_5_20,volatility_20d,rsi_diff_3d,rsi_monthly,macd_monthly,sox_mom,rs_vs_sox,usd_twd_mom20,vix_ma20_bias,inst_net_buy_20d,inst_accel,margin_mom,revenue_mom
2023-10-05,-0.010007423421099768,-0.006202295507108293,-0.009010518244061539,-0.03635324126008514,0.9884373864276393,0.2223491454534025,-12.48458313754513,52.687841776878415,17.03568830930766,-0.06771998684184855,0.03307327377834279,0.01212053747841968,0.15486710058068603,-151664565.0,4017198.85,0.3335000357219404,-0.04375503640286338
2023-10-06,-0.008542774721684541,-0.005819792831926229,-0.0008472118090053037,-0.027787347042091157,0.9612778091985311,0.21920005075451512,-8.507766090534538,52.687841776878415,17.03568830930766,-0.02984278631270587,0.016865803799027024,0.008448707458793114,0.07962634706570057,-141028779.0,4341070.35,0.3006890791396952,-0.04375503640286338
2023-10-11,-0.00669281010046784,-0.006094283769003653,0.02092421196593659,-0.004713152804810314,1.074520757807399,0.23299359584110566,12.346798664648027,52.687841776878415,17.03568830930766,-0.007896800660263215,0.022801226634158067,-0.0004651750498014806,-0.011397496421384877,-112715080.0,6270599.4,0.1748796854876975,0.34790462168650826
2023-10-12,-0.002795465150996992,-0.006247669579450287,0.030543133605419152,0.007423047951227952,1.1893197374329603,0.23438228672659506,19.81708896961115,52.687841776878415,17.03568830930766,-0.005774316419516201,0.03761554499226982,-0.0008040766197155991,0.016443386604223065,-91272889.0,8475243.25,0.09455170589791062,0.34790462168650826
2023-10-13,0.0010335520590222648,-0.006038607775423688,0.03499878664970359,0.013992621604523135,1.1760017673375849,0.22964253098184315,26.451828347089076,52.687841776878415,17.03568830930766,-0.02488502551483851,0.047097319374558966,0.008252235223226378,0.1586554045001046,-79152404.0,12280930.2,0.057048748353096146,0.34790462168650826
2023-10-16,0.0034706248195315453,-0.0056509117448688495,0.019358361843154336,0.00032585418117298437,1.1287960990720165,0.23524352286717418,8.4114940127523,52.687841776878415,17.03568830930766,-0.01627597327526642,0.029286903101329642,0.007230056479091473,0.02069859281795005,-83286195.0,11516766.15,0.0741179568193786,0.34790462168650826
2023-10-17,0.004223635416311508,-0.005170447235116787,0.030484485473644848,0.012167952699849504,1.149338399336037,0.22469777396618149,10.15290801325854,52.687841776878415,17.03568830930766,-0.03057004404194097,0.032388277735248217,0.009142564698611855,0.04475862306180247,-83649096.0,12370839.399999999,0.08644986449864489,0.34790462168650826
2023-10-18,0.0017817984437422758,-0.0051164316951368615,0.011614828376298904,-0.00695066115519633,1.0261804861439197,0.22880109769309961,-2.7338241397851704,52.687841776878415,17.03568830930766,-0.018104971925221314,-0.014153099966273341,0.014311772906718812,0.10551892430649834,-93937953.0,8102604.050000001,0.16138388232856848,0.34790462168650826
2023-10-19,0.000751031222444793,-0.004303314587880473,0.022280654494263093,0.004418806462333643,0.9633551626866268,0.20176547501411693,3.8595806902371237,52.687841776878415,17.03568830930766,-0.03570537534121432,0.04681668595869948,0.016227541101663467,0.20526031830974356,-71060396.0,4112210.1999999997,0.13302014286633623,0.34790462168650826
2023-10-20,0.0013101270110210314,-0.0032132927741372703,0.039252456260826143,0.022780371077552024,1.0275201511271652,0.21044534473635154,-0.12298917975530799,52.687841776878415,17.03568830930766,-0.04130653368478843,0.0747637862816033,0.014100991742346913,0.19709956065117418,-38049848.0,4524864.6,0.022317543205271573,0.34790462168650826
2023-10-23,0.0014963278809674873,-0.0028820472064760056,0.01596794335455819,0.0013765900348394898,1.0534455069761393,0.22498390463199483,1.3912939680634508,52.687841776878415,17.03568830930766,-0.029501507234192537,0.04632412145011566,0.011006916673674594,0.10724579059992101,-29733173.0,3923350.05,0.032147578416055866,0.34790462168650826
2023-10-24,0.002992355032117441,-0.0026420288361320445,0.01435769772954892,0.0019563776483838987,1.0623993060842196,0.21710596077637528,-9.279628288450496,52.687841776878415,17.03568830930766,0.0015244301484433898,0.0307337085551862,0.007094913431044514,0.02715430967379301,-10823591.0,1296268.9500000002,0.01839012925969441,0.34790462168650826
2023-10-25,0.006744124349350131,-0.0022175300358352203,0.01228141452880273,0.0026287121344474745,1.0086174183321448,0.21321164500579007,-9.452217272541361,52.687841776878415,17.03568830930766,-0.04738074558836369,0.08952638112856848,0.002053583807015036,0.08443445076716263,5454943.0,1474731.85,-0.02950782745804703,0.34790462168650826
2023-10-26,0.0067403242135155896,-0.0028916061898635794,-0.012460574638253214,-0.02034258868380685,1.0287614981911437,0.23174316231857914,-4.077565302422379,52.687841776878415,17.03568830930766,-0.05931329515009043,0.07074182908603432,0.007758802766109518,0.0995905959872719,-1340513.0,-494465.54999999993,-0.00033846674564219636,0.34790462168650826
2023-10-27,0.0063551488541359865,-0.0038100912669779027,-0.010029761242720637,-0.01577906502188416,0.803289134157928,0.2274591474737315,-2.867444862157349,52.687841776878415,17.03568830930766,-0.030793311455446504,0.057768172110959415,0.007977488356087248,0.12399928640859918,12827966.0,-5519531.5,-0.019458264234383682,0.34790462168650826
2023-10-30,0.006443177990404821,-0.004119780462883769,-0.012803837727173067,-0.0166615030293094,0.7849799772315105,0.22714017278507184,-7.894763347461037,52.687841776878415,17.03568830930766,-0.05242739953669051,0.07158448438184284,0.0069649765007739894,0.039473684210526314,4869265.0,-5492728.65,-0.004754270551163731,0.34790462168650826
2023-10-31,0.005407423977373897,-0.004429992378255477,-0.01891693945260412,-0.021335702908921596,0.8610553112234776,0.22833675244496132,-14.8147943975111,53.63584260055028,16.074745590730004,-0.05995343401814468,0.07142585592488992,0.0006734297686972202,-0.04726893771049124,-130447.0,-6252672.45,0.0014372581536761242,0.34790462168650826
